ID G Sire Dam Sex Phe Tbv
11410 6 9039 10094 F 1.22497444405485 0.0746661586195337
11411 6 9039 10094 M 0.148026300128973 0.177123187268485
11412 6 9039 10094 F -0.323387153819384 0.361375235893612
11413 6 9039 10094 M 0.241186156072241 0.53521991943407
11414 6 9039 10094 F 4.17059259703443 2.93287345586963
11415 6 9039 10094 M 1.68692716899782 0.0802544626009464
11416 6 9039 10094 F -1.06468507445276 0.169445350131172
11417 6 9039 10094 M 0.461550192105799 0.278136050230429
11418 6 9039 10094 F 0.548449727769284 -0.160813934622194
11419 6 9039 10094 M 1.68205623176228 0.161312302294956
11420 6 9039 10094 F 1.1687276747791 -0.60046925979117
11421 6 8779 10000 M -1.80806760167573 1.38636740762527
11422 6 8779 10000 F 0.680650953696262 -0.286610299735983
11423 6 8779 10000 M 0.902542207381927 0.348622488260611
11424 6 8779 10000 F -0.552461141031117 0.0524470189807191
11425 6 8779 10000 M 2.13425802056498 1.10986603180686
11426 6 8779 10000 F -1.47142930799115 -0.997089981386363
11427 6 8779 10000 M -1.16293174503782 0.921509829648147
11428 6 8779 10000 F -2.10284252862353 -0.751508181817931
11429 6 8779 10000 M 0.857583282443461 0.830947022145872
11430 6 8779 10000 F -0.0750722046095693 0.371963355880753
11431 6 8779 10000 M 3.37062872384169 0.448341842195727
11432 6 8779 10000 F 0.960650643466484 0.0711780871868222
11433 6 8779 10000 M -1.05029612083305 -0.153602474813075
11434 6 8779 10000 F -2.31036099615196 0.0496360044949195
11435 6 8779 10000 M -0.607252081721582 -0.844307286668269
11436 6 8779 10000 F -2.0877815226338 0.877842133977282
11437 6 8779 10000 M 1.12303640610109 -0.0733739573378771
11438 6 8779 10000 F -0.532867001395474 0.631196909200039
11439 6 8779 10000 M -0.371046111968116 0.216386023540348
11440 6 8779 10000 F -0.135735710155433 1.64600208641167
11441 6 9753 10550 M 1.55592544812576 0.65693936681105
11442 6 9753 10550 F -0.111476882593997 -0.711486620938308
11443 6 9753 10550 M 2.85314491311784 0.320220506047668
11444 6 9753 10550 F -2.55016883906267 -0.474828011511171
11445 6 9753 10550 M 0.378656776166056 -0.583213038995822
11446 6 9753 10550 F -3.0153183271943 -1.09220395275362
11447 6 9753 10550 M -0.331580914585325 -0.125148037796441
11448 6 9753 10550 F 1.13989440664406 -0.724821298653912
11449 6 9753 10550 M -1.59103823076655 -0.672845574944465
11450 6 9753 10550 F -2.84240892933097 -1.64153086656405
11451 6 9753 10550 M -0.561772895463968 -0.700318268639543
11452 6 9753 10550 F -0.78115405528063 -0.43036557105668
11453 6 9753 10550 M -2.84427179865799 -1.29368769259433
11454 6 9753 10550 F -0.67001037211427 -2.38072350817997
11455 6 9753 10550 M 0.624177427423136 -0.392264068442923
11456 6 9753 10550 F -1.46862745315769 -1.7726317889894
11457 6 9753 10550 M 0.149670924611141 -0.0783908831074457
11458 6 9753 10550 F 1.16299393095925 -0.0108167314884387
11459 6 9753 10550 M 0.347715242028642 -0.649089168423522
11460 6 9753 10550 F -1.76226898754957 -1.06842497552503
11461 6 9717 9518 M 0.255228771007087 -1.04918112345929
11462 6 9717 9518 F -1.72935830410875 -0.0802846312393373
11463 6 9717 9518 M -2.57677051945398 -0.628350884453888
11464 6 9717 9518 F 0.209481512286616 -1.26786503930198
11465 6 9717 9518 M 0.150250959763712 -0.623581133085253
11466 6 9717 9518 F 1.1338888719309 0.0321609193654733
11467 6 9717 9518 M -2.36682246522393 -1.18879439014313
11468 6 9717 9518 F 0.647955809581775 -0.399633555565278
11469 6 9717 9518 M -0.175515218689759 -0.786387868668697
11470 6 9717 9518 F -2.5495544508523 -0.166630171062903
11471 6 9717 9518 M -3.2717675297966 -0.18552807072452
11472 6 9717 9518 F -2.14827378003312 -2.29099590631698
11473 6 9717 9518 M 0.610837803699024 0.337464363845713
11474 6 9717 9518 F -1.81902965444225 -1.81454233587328
11475 6 9717 9518 M -0.859589437696301 -1.00831161419785
11476 6 9717 9518 F 0.341974088465036 -0.85703580901267
11477 6 9717 9518 M -0.800282927607665 -0.678627555205207
11478 6 9717 9518 F -1.08066835629591 -0.915751984439104
11479 6 9717 9518 M 0.734999151481246 -0.669020968088517
11480 6 9717 9518 F -1.25946257064922 -0.730472179643278
11481 6 10125 9512 M -1.15794319802782 0.393426808116171
11482 6 10125 9512 F -2.46165352286986 -2.01772770188396
11483 6 10125 9512 M -1.05168134118319 0.781319460751966
11484 6 10125 9512 F -3.76418390375755 -0.293944786408963
11485 6 10125 9512 M -2.67666642797485 -1.71304594212295
11486 6 10125 9512 F -2.55429408487129 0.257134677093491
11487 6 10125 9512 M 2.43980647016403 0.276997233531684
11488 6 10125 9512 F -1.21526796585371 -0.356435711685881
11489 6 10125 9512 M 0.390605952881866 0.071306169683064
11490 6 10125 9512 F -3.0051583794797 -1.33129256874317
11491 6 10125 9512 M 2.52146835174147 0.6138415769078
11492 6 10125 9512 F 1.88207397325591 -0.0527489579409232
11493 6 10125 9512 M -0.911846359773472 -0.0732869907144075
11494 6 10125 9512 F 0.235976967062192 -0.930882912165387
11495 6 10125 9512 M -1.93849912492846 -0.0788957400359976
11496 6 10125 9512 F -1.34453283159451 -0.679329290558156
11497 6 10125 9512 M -0.114765890121372 -0.185662885102234
11498 6 10125 9512 F 1.11189996548208 0.433396598930124
11499 6 10125 9512 M -3.26733354003139 -1.1557706386343
11500 6 10125 9512 F -3.29180060313622 -1.57004854910741
11501 6 10501 10178 M 3.35809511125566 1.53752340161414
11502 6 10501 10178 F -0.612922549506802 1.48631189915114
11503 6 10501 10178 M 2.48416707368098 1.02492863509673
11504 6 10501 10178 F 1.94702071067555 0.820213842157752
11505 6 10501 10178 M 4.56022772508886 1.11970812679335
11506 6 10501 10178 F 0.85745095416233 1.4058917554534
11507 6 10501 10178 M 1.70993040104474 0.260578287649826
11508 6 10501 10178 F -0.0596422455861627 2.28652711789349
11509 6 10501 10178 M -0.80332393497829 0.31957770152895
11510 6 10501 10178 F 2.33565073732513 0.23571416414331
11511 6 10501 10178 M 0.646574271780362 0.96205118651769
11512 6 10501 10178 F 2.25842342928923 0.19801569120669
11513 6 10501 10178 M 1.74661425830315 2.29206210617843
11514 6 10501 10178 F -0.319411383765198 1.08654018000316
11515 6 10501 10178 M 0.640895825466518 0.886044331406664
11516 6 10501 10178 F 3.12667514455479 1.8419752339303
11517 6 10501 10178 M 0.739524257503829 2.16785298124489
11518 6 10501 10178 F 1.85216366389225 0.522205084954028
11519 6 10501 10178 M 0.535283362473339 -0.30975569449973
11520 6 10501 10178 F 1.85761403466247 0.34711949616536
11521 6 9265 8960 M -0.973377185276826 -0.997021373508884
11522 6 9265 8960 F -0.35318661712403 -0.150217572734558
11523 6 9265 8960 M -0.799537769759724 -0.369953966027603
11524 6 9265 8960 F 0.561099376119077 0.200499126894171
11525 6 9265 8960 M -0.582163780143686 -0.157272242895035
11526 6 9265 8960 F -1.37766860554813 -2.46110897508412
11527 6 9265 8960 M 2.23554729412253 0.663149196859487
11528 6 9265 8960 F 1.12963337801385 0.308075454072168
11529 6 9265 8960 M -0.0665516978117516 -0.0911429281517737
11530 6 9265 8960 F -0.590478499451615 -0.157686983163303
11531 6 9265 8960 M -1.48468937794401 -0.169612497489058
11532 6 9265 8960 F 0.647907467108428 -0.0751494690606765
11533 6 9265 8960 M 0.041392032659899 -0.617399106290323
11534 6 9265 8960 F 2.37107723580998 1.17411932871686
11535 6 9265 8960 M 2.29452103574341 1.05309778243718
11536 6 9265 8960 F 1.83455616184029 0.380924401029606
11537 6 9265 8960 M 0.511026395631015 1.55063491760813
11538 6 9265 8960 F 1.84081876448857 1.50490908246419
11539 6 9265 8960 M 2.83764541858943 1.51555731608101
11540 6 9265 8960 F -1.34612311071752 -0.978090719096778
11541 6 9689 10120 M 2.34254436126146 2.27050514068564
11542 6 9689 10120 F 2.32897648235458 0.37332527419362
11543 6 9689 10120 M 4.10286887561259 1.97053542533999
11544 6 9689 10120 F 0.00609111990106292 1.48446176784141
11545 6 9689 10120 M 3.92296994140978 2.15463234694022
11546 6 9689 10120 F 1.26741025002815 1.70843814241605
11547 6 9689 10120 M -0.204933535258533 -0.0801079167016642
11548 6 9689 10120 F 1.37112316114503 1.25476006742245
11549 6 9689 10120 M 1.22725263486343 1.41184798589783
11550 6 9689 10120 F 2.13129502982413 1.11132872288358
11551 6 9689 10120 M 2.03815961264115 1.07302971093724
11552 6 9689 10120 F -0.667435089442695 1.06587024606439
11553 6 9689 10120 M 2.50370986000661 1.30808156971616
11554 6 9689 10120 F 3.81231127356798 0.895410759835177
11555 6 9689 10120 M 0.195508332486666 0.85193179304362
11556 6 9689 10120 F 1.69435409589412 1.41656038929549
11557 6 9689 10120 M 1.71796923872492 0.320134540747474
11558 6 9689 10120 F -0.395773086933441 1.1073754505407
11559 6 9689 10120 M -0.120821365537678 -0.0217400471805581
11560 6 9689 10120 F -1.01778830813067 0.783740046730846
11561 6 10147 8608 M 1.17344102599865 -0.240172034849294
11562 6 10147 8608 F -0.092631843494976 1.48553220198954
11563 6 10147 8608 M -1.98096922225864 -2.38930274429284
11564 6 10147 8608 F -1.15781084048426 -0.888518382284389
11565 6 10147 8608 M -2.13232896922314 -0.409100701297804
11566 6 10147 8608 F -1.66343992361005 -0.246175011434325
11567 6 10147 8608 M -0.534783765207491 1.03545248570847
11568 6 10147 8608 F -1.15564499241474 -0.176054694466556
11569 6 10147 8608 M -4.50793397337046 -2.13722933075835
11570 6 10147 8608 F 0.99985505637688 -1.25868618673279
11571 6 10147 8608 M 1.82876197096249 0.186647720139049
11572 6 10147 8608 F -0.246688649017066 0.35637473102085
11573 6 10147 8608 M 0.239349235652222 0.291293910538569
11574 6 10147 8608 F -0.324459908981822 -0.898038378891734
11575 6 10147 8608 M 1.13452104889115 -1.72341389741559
11576 6 10147 8608 F -1.18782817098979 -1.34009474790261
11577 6 10147 8608 M -2.74729468210031 -0.38332824309006
11578 6 10147 8608 F -2.57833284613647 -2.61072695838127
11579 6 10147 8608 M 0.187502473839308 -0.0951699966951427
11580 6 10147 8608 F 0.778925719990521 -0.599024249121992
11581 6 9537 9018 M 3.09827197914689 2.2637302002288
11582 6 9537 9018 F -0.884972164689112 0.18762472440399
11583 6 9537 9018 M 2.17838967227026 1.97378560552521
11584 6 9537 9018 F 0.950104553519544 1.29307929387873
11585 6 9537 9018 M -0.0720277385581137 -0.796828384262808
11586 6 9537 9018 F 2.15341916723674 1.15675817582402
11587 6 9537 9018 M 1.93353778175631 0.936761574659214
11588 6 9537 9018 F -0.234089657398063 0.560208685539778
11589 6 9537 9018 M 2.62530339206997 0.45394367876081
11590 6 9537 9018 F 2.76931263142517 1.66730025344617
11591 6 9537 9018 M 2.0353125440831 0.921344452758626
11592 6 9537 9018 F 1.94294350222225 1.93083772860355
11593 6 9537 9018 M 0.600578277886807 0.615615757334816
11594 6 9537 9018 F 1.69891857717381 1.07647960292492
11595 6 9537 9018 M -0.686693066508418 0.376994023558628
11596 6 9537 9018 F 2.14956189211331 1.15593350079903
11597 6 9537 9018 M 1.72182810349156 1.98213540613637
11598 6 9537 9018 F 2.64804514509767 1.44896808962712
11599 6 9537 9018 M -1.95973474556747 0.428791472440964
11600 6 9537 9018 F 1.7111409672931 1.18606780843956
11601 6 10043 9236 M -1.43861125925476 -0.764884771116504
11602 6 10043 9236 F -1.90251654587847 -2.36813642092898
11603 6 10043 9236 M -1.34456885907319 -1.63735935564581
11604 6 10043 9236 F -1.35163374741371 -1.58642749403107
11605 6 10043 9236 M -2.38417340661009 -2.03786913454716
11606 6 10043 9236 F -2.6306951520859 -2.28123929027354
11607 6 10043 9236 M -0.726715925640141 -1.88738527366057
11608 6 10043 9236 F -3.52902293413721 -2.56875629426215
11609 6 10043 9236 M 1.68539599052265 -1.0412771551482
11610 6 10043 9236 F -1.08448563794518 -0.824891453247595
11611 6 10043 9236 M -1.42072357492586 -1.71776643106241
11612 6 10043 9236 F -0.32039586124218 -1.6683834552695
11613 6 10043 9236 M 2.63450630378825 -1.27904729604339
11614 6 10043 9236 F -1.05495636415747 -1.03136715228247
11615 6 10043 9236 M -3.89190025813147 -3.1096091022377
11616 6 10043 9236 F -2.25309620187217 -1.69893988261138
11617 6 10043 9236 M -3.15830333207012 -1.88880060168204
11618 6 10043 9236 F -2.21098530424769 -1.45483011444962
11619 6 10043 9236 M -1.73796796167677 -0.869768461197891
11620 6 10043 9236 F -2.59167144344426 -1.38097949645975
11621 6 9549 8946 M -0.239947156504505 0.419699667591157
11622 6 9549 8946 F -1.2004183100297 -0.663245968300143
11623 6 9549 8946 M 3.37710377544602 1.44313568982303
11624 6 9549 8946 F -3.91725830554742 -2.01028473223748
11625 6 9549 8946 M -0.557688712124628 0.02401288014658
11626 6 9549 8946 F 4.11702011596661 0.811332064969831
11627 6 9549 8946 M 0.143716467453259 0.000763390872718261
11628 6 9549 8946 F 3.74485820321254 1.29836479063455
11629 6 9549 8946 M -0.856673516331989 0.61590435669258
11630 6 9549 8946 F 0.233932247195568 1.48497769385205
11631 6 9549 8946 M 1.67393885040503 -0.111683935802163
11632 6 9549 8946 F -0.68853453756602 -0.529419287018996
11633 6 9549 8946 M -0.0472643916741279 0.498859329304455
11634 6 9549 8946 F -2.68417867966798 -0.65907797031894
11635 6 9549 8946 M 1.34752644449961 -0.156820633241562
11636 6 9549 8946 F 1.02597410515805 1.3134929378587
11637 6 9549 8946 M -0.608267305645842 -0.465668941983353
11638 6 9549 8946 F 0.968428153684033 -0.0510738270610341
11639 6 9549 8946 M 1.8386279253597 -0.0566257378525342
11640 6 9549 8946 F -1.56280294031751 -1.32970679698361
11641 6 8863 10244 M 3.35824991022231 0.674188539557879
11642 6 8863 10244 F 2.06323988392717 0.488978607391203
11643 6 8863 10244 M 0.780382433364327 1.60985485251122
11644 6 8863 10244 F -1.67147934119261 -0.379296413560951
11645 6 8863 10244 M -0.307766570247021 0.636463979330208
11646 6 8863 10244 F 0.133159560804247 -0.103598206538635
11647 6 8863 10244 M 0.331509869710514 0.3797796919174
11648 6 8863 10244 F 3.07483551583605 1.28872281643028
11649 6 8863 10244 M 1.36473051413452 0.264669410108213
11650 6 8863 10244 F -1.67648239982042 0.0484770889222395
11651 6 8863 10244 M -1.35957297764596 -0.253930341815348
11652 6 8863 10244 F 0.318669446976855 0.713683154128296
11653 6 8863 10244 M 1.40191236800673 0.819797736195094
11654 6 8863 10244 F 0.686811393671115 1.56795765870818
11655 6 8863 10244 M 0.107804576344693 0.838676312120151
11656 6 8863 10244 F -0.738318677972923 0.506706304121768
11657 6 8863 10244 M -1.57055077357813 0.0707076026377384
11658 6 8863 10244 F 1.18965433611084 -0.648448751850947
11659 6 8863 10244 M -0.493913034050292 0.971843025662184
11660 6 8863 10244 F 3.82276873769167 1.11784647091794
11661 6 9729 10574 M 1.9009813911687 1.339643377241
11662 6 9729 10574 F 2.82165083240374 2.14690776602664
11663 6 9729 10574 M 3.62191953170656 0.783086404340898
11664 6 9729 10574 F 0.871378099602308 0.889378301216136
11665 6 9729 10574 M 3.65973595028713 1.41687099524594
11666 6 9729 10574 F 2.36228631898135 3.14647178062466
11667 6 9729 10574 M 0.597440184957844 1.85049440004108
11668 6 9729 10574 F 2.4081397402498 1.70987543007741
11669 6 9729 10574 M 0.768769343547322 0.563244788303713
11670 6 9729 10574 F 2.10176611982716 2.37200055331754
11671 6 9729 10574 M 2.71453051164633 1.58791264510404
11672 6 9729 10574 F 2.33119543086301 1.09160143205735
11673 6 9729 10574 M 0.611346945196942 0.405886113960881
11674 6 9729 10574 F 1.85951744183742 1.25563930443824
11675 6 9729 10574 M 2.10583036464862 1.71620188228606
11676 6 9729 10574 F 0.49305837086326 1.10386549216555
11677 6 9729 10574 M 1.99438716448551 1.98710409907539
11678 6 9729 10574 F 3.20718737390773 2.48443318201719
11679 6 9729 10574 M -0.254955143246171 -0.304635371532154
11680 6 9729 10574 F 4.45033314449742 1.44439975947716
11681 6 9279 10204 M 0.809171464821138 0.142225060499575
11682 6 9279 10204 F 0.592378776249881 -0.655948259623809
11683 6 9279 10204 M -1.27056008488434 -0.16118960484336
11684 6 9279 10204 F -1.61989933599687 0.122769593342159
11685 6 9279 10204 M -2.28817877877812 -0.228603002610448
11686 6 9279 10204 F -0.374258512603876 -1.8242316676687
11687 6 9279 10204 M 0.0376993825140153 -1.31812860328229
11688 6 9279 10204 F -3.150754911576 -1.85092691174404
11689 6 9279 10204 M -3.3611074570191 -1.78898857187839
11690 6 9279 10204 F -0.19273858999861 -1.78699628569784
11691 6 9279 10204 M -1.49138361053432 -1.08123694894614
11692 6 9279 10204 F -2.00173329685019 -1.67921689042208
11693 6 9279 10204 M 2.68870913945632 0.392644203659941
11694 6 9279 10204 F -0.733454585295423 -0.678532504849468
11695 6 9279 10204 M -1.565611261285 -2.3388877974026
11696 6 9279 10204 F -2.0183082152575 -0.287686912832139
11697 6 9279 10204 M -1.31996942518689 -1.65969798658194
11698 6 9279 10204 F -2.05737067901095 -0.428284503598292
11699 6 9279 10204 M -1.01532506003477 -0.895302737357165
11700 6 9279 10204 F 0.803163366527623 -0.389736791398152
11701 6 8701 10394 M -0.162175094434659 0.929522047762923
11702 6 8701 10394 F 3.11541904733708 1.69815629041479
11703 6 8701 10394 M -3.76589822707111 -1.06769664777916
11704 6 8701 10394 F 0.533427727891392 0.564540435203707
11705 6 8701 10394 M 0.401470022447044 0.77006007352583
11706 6 8701 10394 F -0.432666912059689 -0.338117358120841
11707 6 8701 10394 M 0.70726612917772 1.34653743195419
11708 6 8701 10394 F 0.45290966997402 1.54589621772203
11709 6 8701 10394 M -0.731712293945195 -0.767315540522269
11710 6 8701 10394 F -1.41287927411391 -0.694203158936139
11711 6 8701 10394 M -0.505137712698341 -0.740069827745601
11712 6 8701 10394 F -0.0536221747747296 0.701129481973157
11713 6 8701 10394 M 0.997796206593615 0.604048441224841
11714 6 8701 10394 F 1.38161424425137 1.12448447586275
11715 6 8701 10394 M -1.4477212462495 -0.314166581996518
11716 6 8701 10394 F 1.00052604935484 0.304681949698906
11717 6 8701 10394 M -0.0824439909427392 1.00601746271654
11718 6 8701 10394 F 0.10429933049021 1.48320921004072
11719 6 8701 10394 M -2.07820846567442 -0.090875009274942
11720 6 8701 10394 F 0.895201388204619 0.0632975585082515
11721 6 10055 9662 M 2.68941317802133 1.63704282296568
11722 6 10055 9662 F -0.315370518729645 1.20021270308265
11723 6 10055 9662 M 3.23122484227966 1.54934548269616
11724 6 10055 9662 F -0.570564632537087 3.2149962421731
11725 6 10055 9662 M -0.605058452709669 1.77645812273809
11726 6 10055 9662 F 1.74983289469834 1.38616064751773
11727 6 10055 9662 M 3.70836162813599 2.10032548063173
11728 6 10055 9662 F 2.96613027138976 2.43038295776673
11729 6 10055 9662 M 5.23382758441437 2.24786480088517
11730 6 10055 9662 F 2.04289511571719 1.90480020973409
11731 6 10055 9662 M 0.64565232142891 1.44204555146824
11732 6 10055 9662 F 4.3519678990785 1.18943631910466
11733 6 10055 9662 M -0.254602806990849 -0.164221918816567
11734 6 10055 9662 F 3.36549563463889 1.92724496985212
11735 6 10055 9662 M 4.33145044007573 2.92869660545239
11736 6 10055 9662 F 1.22632008205783 0.353659497384586
11737 6 10055 9662 M 0.580949127089258 2.2008480263653
11738 6 10055 9662 F 0.39440132696827 1.30717848696566
11739 6 10055 9662 M 1.24321846564079 2.05115802416071
11740 6 10055 9662 F 3.26999433320636 2.30210076402869
11741 6 9479 8690 M 3.20262755390602 1.52304239455054
11742 6 9479 8690 F 3.5213061937153 1.59814852331835
11743 6 9479 8690 M -0.384950734602944 0.125073139543736
11744 6 9479 8690 F 0.755624145392194 -0.311544853042848
11745 6 9479 8690 M -0.987850923265729 -0.526213228184831
11746 6 9479 8690 F -0.715950527991207 -0.266625493269127
11747 6 9479 8690 M 2.9020043966244 1.04809575047293
11748 6 9479 8690 F 0.811037368861693 1.0466265546823
11749 6 9479 8690 M -1.2412704190786 0.323952563092922
11750 6 9479 8690 F 4.76710530513483 1.19114101578732
11751 6 9479 8690 M 0.923132114320694 1.71144476507211
11752 6 9479 8690 F -0.478228302671519 0.200167338716993
11753 6 9479 8690 M 0.394984190185596 0.406892197932602
11754 6 9479 8690 F 1.10666612962568 0.101926776006779
11755 6 9479 8690 M 2.39140335067058 0.653660122100947
11756 6 9479 8690 F 2.30080789123202 1.53807639896001
11757 6 9479 8690 M 2.61316638438889 0.888632702790356
11758 6 9479 8690 F 0.407412747753193 0.64939700964784
11759 6 9479 8690 M -1.31539268638076 -0.829731779409716
11760 6 9479 8690 F 1.80472453466236 1.4512152445682
11761 6 9803 9724 M -4.02206704306138 -0.75435692371727
11762 6 9803 9724 F -1.40285825357272 -1.59294684207012
11763 6 9803 9724 M 0.114973018860542 -1.80486233883474
11764 6 9803 9724 F -1.92666643338412 -1.03853339490472
11765 6 9803 9724 M -2.73256728742815 -2.62735546435279
11766 6 9803 9724 F -2.25409039678023 -0.605400280743219
11767 6 9803 9724 M 0.592074991226633 -2.36912747085962
11768 6 9803 9724 F 0.34722585373379 -0.111608139418682
11769 6 9803 9724 M 0.950404618024661 -1.38667989698402
11770 6 9803 9724 F -2.0159509678145 -1.1512273700264
11771 6 9803 9724 M -2.23684571880005 0.613293195416749
11772 6 9803 9724 F -3.31526917133956 -1.66048503360093
11773 6 9803 9724 M -2.19555827940411 -1.86814035835802
11774 6 9803 9724 F -2.80632105340807 -1.45238147612276
11775 6 9803 9724 M -1.99550645736903 -0.907970979455504
11776 6 9803 9724 F -2.77296998391238 -1.15755347804983
11777 6 9803 9724 M -0.203679386581366 -0.857337302480183
11778 6 9803 9724 F 0.380482428184701 -0.36437031595222
11779 6 9803 9724 M -2.18208324415989 -1.83556763339236
11780 6 9803 9724 F 1.70530553818288 0.219588668974208
11781 6 9831 10304 M -1.68631502629973 -0.829117398810332
11782 6 9831 10304 F 1.24859017205513 -0.322614091730677
11783 6 9831 10304 M 3.26315558334798 2.21082078592548
11784 6 9831 10304 F -1.43970358997544 1.07764325569492
11785 6 9831 10304 M 1.83396949065193 1.00507590793476
11786 6 9831 10304 F 1.84074965862429 -0.069309471878103
11787 6 9831 10304 M -2.02067373149866 -0.0524786699166253
11788 6 9831 10304 F -2.93583210241816 -0.53115504963467
11789 6 9831 10304 M 1.44468412683184 1.70280706173604
11790 6 9831 10304 F -0.843143513788342 -0.0980562044333015
11791 6 9831 10304 M -1.16633136069589 0.426779655414189
11792 6 9831 10304 F -1.28601590509844 -1.55936393032187
11793 6 9831 10304 M -1.10872953849972 0.0553972420882026
11794 6 9831 10304 F -1.11463853622862 -0.490771800463187
11795 6 9831 10304 M 0.984479693178245 1.29467796908194
11796 6 9831 10304 F -2.24903882136077 -0.0287273651234631
11797 6 9831 10304 M 1.46720576331842 0.852982658779511
11798 6 9831 10304 F 1.03305424601974 0.713352518705006
11799 6 9831 10304 M -2.69675350133617 -0.386346162489918
11800 6 9831 10304 F 2.32515334976118 1.05315011497145
11801 6 9413 9874 M -1.44290641266918 -0.731452231785973
11802 6 9413 9874 F -2.15711400568236 -2.07390209586093
11803 6 9413 9874 M -0.591288030920446 -0.0701243717619232
11804 6 9413 9874 F 1.37494886231255 0.44966723060666
11805 6 9413 9874 M 2.1479397881032 0.032425076369769
11806 6 9413 9874 F 1.60671707055525 -0.482815899962806
11807 6 9413 9874 M 2.73675059928704 1.13359437310832
11808 6 9413 9874 F 1.61230407884996 -0.260855828634821
11809 6 9413 9874 M 1.91075383766734 1.31538191966278
11810 6 9413 9874 F 1.53802037921527 1.23083120519634
11811 6 9413 9874 M -0.102697874348621 -0.980947592466637
11812 6 9413 9874 F 2.45207368268912 0.694902227287294
11813 6 9413 9874 M -2.38031073982208 -1.59779786050441
11814 6 9413 9874 F 1.8452406193715 -0.0456972981078698
11815 6 9413 9874 M -0.796788658161901 -1.16991205272698
11816 6 9413 9874 F -2.52148649486863 -1.20349555686541
11817 6 9413 9874 M 0.0957117530401526 -1.23942577030424
11818 6 9413 9874 F -0.892294253473112 0.297080717335241
11819 6 9413 9874 M 0.721842491864295 0.532118715182989
11820 6 9413 9874 F -0.599653236844696 -1.43531524012847
11821 6 9629 10562 M -3.27203788037209 0.410712210106216
11822 6 9629 10562 F 0.292339651828474 0.0417336932257156
11823 6 9629 10562 M 2.30185398341594 0.100116301905909
11824 6 9629 10562 F 0.373032299012567 -0.219437879778138
11825 6 9629 10562 M -1.89325118259014 -0.81657823791469
11826 6 9629 10562 F 0.640530910908566 -1.06643345402058
11827 6 9629 10562 M -0.463209243329577 -0.692200033866035
11828 6 9629 10562 F 0.609955857543878 1.45135492314265
11829 6 9629 10562 M -1.88976314400678 0.191646311254259
11830 6 9629 10562 F 1.73156133549956 0.861152227009434
11831 6 9629 10562 M 2.04499670781039 0.121459700528116
11832 6 9629 10562 F 4.01130820379571 0.388698378619471
11833 6 9629 10562 M -1.45806791944054 -1.73815011583352
11834 6 9629 10562 F -0.326554138072236 0.0280703214648058
11835 6 9629 10562 M 1.3331536687517 0.280584231496094
11836 6 9629 10562 F -0.57705559653109 -0.217148862338882
11837 6 9629 10562 M 2.3731472917044 1.5862079886077
11838 6 9629 10562 F -0.241693706802315 0.692103846375569
11839 6 9629 10562 M -2.00295427426295 -0.645407763702993
11840 6 9629 10562 F 0.924794551186547 0.210073509797545
11841 6 9939 10490 M 2.32318789286147 -0.270665989844401
11842 6 9939 10490 F -1.50411099937433 -0.128594406205955
11843 6 9939 10490 M -0.211931903025324 0.370115715808943
11844 6 9939 10490 F -1.39560042942192 -0.384472133878883
11845 6 9939 10490 M -0.966688011060909 -0.0077782800682466
11846 6 9939 10490 F -1.97434606724356 -0.78170861367595
11847 6 9939 10490 M -0.539580972931674 -0.263443746171043
11848 6 9939 10490 F -0.45498313162397 0.937336255011981
11849 6 9939 10490 M -2.70028590931442 -0.236995836303178
11850 6 9939 10490 F -0.843451057888955 -0.604585968567493
11851 6 9939 10490 M -1.60230787808049 -0.684338410472196
11852 6 9939 10490 F -1.78537023655292 -0.63931836118221
11853 6 9939 10490 M 2.03507910704871 0.299364634956085
11854 6 9939 10490 F -0.225650643459775 -0.955839334591311
11855 6 9939 10490 M -0.927908971949593 -0.361246455609713
11856 6 9939 10490 F -0.439315689043483 -0.0778619451285045
11857 6 9939 10490 M -2.14861645731248 -0.216101764827427
11858 6 9939 10490 F -1.93377629678574 -0.969448349201061
11859 6 9939 10490 M 0.835996210834121 0.325642816293154
11860 6 9939 10490 F 0.925797506264223 0.515902217700556
11861 6 9973 9048 M 1.08190428669315 0.414695403728996
11862 6 9973 9048 F 0.983110744147641 -0.943552547333675
11863 6 9973 9048 M -1.93756393473419 -0.803312200424407
11864 6 9973 9048 F -0.160390823832331 -0.0647475956579884
11865 6 9973 9048 M -0.134594472547276 -1.21591715968688
11866 6 9973 9048 F 1.67621218959425 -0.156242406356599
11867 6 9973 9048 M -0.112283782735765 -0.357520051104731
11868 6 9973 9048 F -3.17104114641764 -1.99904257360734
11869 6 9973 9048 M -0.163972346304958 0.0809449174295241
11870 6 9973 9048 F 1.01847550504962 1.20140953823279
11871 6 9973 9048 M 0.304064718361076 0.533351059399597
11872 6 9973 9048 F -2.82002095609709 -0.618813367416723
11873 6 9973 9048 M -3.32810891260591 -0.726380236668632
11874 6 9973 9048 F 0.733988805519 -0.204384263433753
11875 6 9973 9048 M -0.299592822766222 -1.67444155291661
11876 6 9973 9048 F 0.806888083858255 -0.370622981066688
11877 6 9973 9048 M -0.731393337752299 0.150326403714669
11878 6 9973 9048 F 1.33924120597259 0.619039742586764
11879 6 9973 9048 M 0.444858104457972 0.964343753145257
11880 6 9973 9048 F 0.800877810857441 -0.488792657021408
11881 6 9561 9180 M 0.453855733284602 0.571831098567309
